filing_date,num_purchases,num_sales,val_purchases,val_sales
2013-04-25,24,97,6431,1788132
2013-04-26,36,151,3816,878212
2013-04-29,63,159,22810,406987
2013-04-30,70,149,6458794,102783
2013-05-01,54,226,38539,482000
2013-05-02,94,280,56182,301121
2013-05-03,83,281,2166969,4243074
2013-05-06,90,292,10722,542532
2013-05-07,86,310,2570348,1224804
2013-05-08,65,333,263689,3240575
2013-05-09,58,275,596298,555439
2013-05-10,79,267,14673,1138901
2013-05-13,89,262,61072,1042327
2013-05-14,83,295,40504,4195458
2013-05-15,70,377,69918,3522721
2013-05-16,97,379,297036,2490080
2013-05-17,78,383,169814,819812
2013-05-20,95,287,306976,373535
2013-05-21,68,294,31216,5947364
2013-05-22,84,319,20512,1124548
2013-05-23,133,292,4013785,1043498
2013-05-24,84,216,3091616,893074
2013-05-28,121,159,4735524,317537
2013-05-29,87,235,46624,3701103
2013-05-30,59,283,60132,1030625
2013-05-31,60,217,103000,1928773
2013-06-03,90,222,16181,512210
2013-06-04,85,269,17998,218408
2013-06-05,80,350,111877,689677
2013-06-06,86,139,537534,2543010
2013-06-07,65,174,76663,371865
2013-06-10,49,151,7068,312472
2013-06-11,64,227,2385030,1465329
2013-06-12,73,203,150841,1785992
2013-06-13,92,177,23337,1571140
2013-06-14,60,151,183276,1413182
2013-06-17,67,172,13728,1166638
2013-06-18,56,168,18041,117831
2013-06-19,59,204,4693,311142
2013-06-20,53,132,979577,1961078
2013-06-21,50,103,119188,71015
2013-06-24,72,87,52414,169896
2013-06-25,78,72,117134,91129
2013-06-26,57,108,20975,523498
2013-06-27,47,104,27535,296466
2013-06-28,55,73,1050656,458649
2013-07-01,119,115,42618,209233
2013-07-02,117,264,56965,1067019
2013-07-03,78,266,3155,232701
2013-07-05,17,31,160460,17593
2013-07-08,44,110,2967,93837
2013-07-09,56,128,31762,184625
2013-07-10,26,128,1839,134100
2013-07-11,37,112,4470,117025
2013-07-12,24,123,249928,170637
2013-07-15,56,138,11207,384037
2013-07-16,50,138,52575,96076
2013-07-17,33,168,51999,128729
2013-07-18,25,113,4662,1307171
2013-07-19,50,123,56170,342165
2013-07-22,11,117,10295,87808
2013-07-23,77,112,25130,1314650
2013-07-24,41,150,13663,1755552
2013-07-25,28,122,2045,186203
2013-07-26,52,161,30000,434285
2013-07-29,69,145,25230,230747
2013-07-30,48,207,22595,390114
2013-07-31,39,196,82485,919598
2013-08-01,105,260,174751,614106
2013-08-02,71,385,617450,672239
2013-08-05,80,384,273746,1561271
2013-08-06,65,317,408529,1020901
2013-08-07,53,323,103984,2994320
2013-08-08,72,220,74975,1968631
2013-08-09,86,199,42505,608907
2013-08-12,83,240,94744,457116
2013-08-13,82,233,59502,686183
2013-08-14,83,301,15633,1199528
2013-08-15,92,264,40877,2047262
2013-08-16,122,258,57820,1180844
2013-08-19,174,219,31357,706608
2013-08-20,114,168,47290,438604
2013-08-21,94,214,18207,1392781
2013-08-22,95,147,26351,90272
2013-08-23,60,167,9517,201433
2013-08-26,122,180,1640826,213685
2013-08-27,66,176,9747,253030
2013-08-28,129,176,63393,827683
2013-08-29,121,108,65111,160347
2013-08-30,97,162,66792,102926
2013-09-03,101,174,16742,612723
2013-09-04,73,222,9975,297214
2013-09-05,91,314,20251,522456
2013-09-06,77,206,6651,648790
2013-09-09,77,153,49010,441622
2013-09-10,65,224,8588,616474
2013-09-11,70,228,14663,677555
2013-09-12,44,234,84273,2405341
2013-09-13,54,254,5936,1572954
2013-09-16,69,163,49925,134504
2013-09-17,58,234,16780,356060
2013-09-18,59,229,8658,624362
2013-09-19,36,141,9295,425287
2013-09-20,62,180,2646,565311
2013-09-23,37,145,1079,750211
2013-09-24,44,169,13249,1679463
2013-09-25,25,145,8237,396735
2013-09-26,35,154,14939,1438028
2013-09-27,26,104,126905,886957
2013-09-30,44,89,9400,200951
2013-10-01,34,119,8127,2536991
2013-10-02,58,233,86403,1003069
2013-10-03,80,245,25338,241013
2013-10-04,33,94,19163,216944
2013-10-07,47,76,27500,72259
2013-10-08,95,108,23117,77286
2013-10-09,30,77,2409,138608
2013-10-10,22,70,12212,60263
2013-10-11,31,98,15699,40277
2013-10-15,49,185,26841,2516811
2013-10-16,31,124,17491,96645
2013-10-17,47,149,124706,1767043
2013-10-18,44,121,801415,533198
2013-10-21,48,129,1876,388542
2013-10-22,43,131,34107,1887047
2013-10-23,39,181,57990,453815
2013-10-24,29,117,8898,291926
2013-10-25,21,124,2983,211925
2013-10-28,47,169,78201,528610
2013-10-29,58,196,33663,1340115
2013-10-30,34,189,5865,332441
2013-10-31,72,193,38125,339414
2013-11-01,52,188,39818,527688
2013-11-04,62,267,23333,637163
2013-11-05,69,391,538298,9276208
2013-11-06,44,261,307305,424400
2013-11-07,64,218,33438,1055726
2013-11-08,73,260,510375,1307775
2013-11-12,118,401,125779,1660263
2013-11-13,70,327,144357,936227
2013-11-14,88,274,34734,2688069
2013-11-15,69,313,58749,4691563
2013-11-18,121,289,104239,4769095
2013-11-19,107,352,13098,1024025
2013-11-20,105,270,42831,1982952
2013-11-21,90,226,473358,1311353
2013-11-22,90,279,18172,597492
2013-11-25,75,270,6420,427874
2013-11-26,88,322,9637,1475405
2013-11-27,56,312,4235,1187097
2013-11-29,19,89,1372,3104777
2013-12-02,87,278,7353,276484
2013-12-03,77,214,7816,254857
2013-12-04,90,343,124649,671730
2013-12-05,87,163,63499,191354
2013-12-06,102,200,7091,151545
2013-12-09,64,188,160495,759328
2013-12-10,52,235,31723,3884795
2013-12-11,74,222,68044,972177
2013-12-12,88,208,34221,613873
2013-12-13,70,178,24486,871685
2013-12-16,89,162,29071,139910
2013-12-17,56,250,37711,3259584
2013-12-18,86,223,8966,1767749
2013-12-19,83,153,291046,702653
2013-12-20,92,208,5748835,435365
2013-12-23,40,152,33108,180622
2013-12-24,22,115,3349,68830
2013-12-26,35,168,12067,412935
2013-12-27,14,80,421,122381
2013-12-30,58,109,2441,80222
2013-12-31,32,83,2456,162878
2014-01-02,73,133,22635,103267
2014-01-03,68,244,28261,292028
2014-01-06,82,251,6580,229445
2014-01-07,40,133,120241,186777
2014-01-08,32,134,1569,115307
2014-01-09,66,129,1868,195006
2014-01-10,13,119,2137,140010
2014-01-13,22,101,26876,106571
2014-01-14,58,122,9468,782957
2014-01-15,35,139,34579,904251
2014-01-16,38,133,1615,157554
2014-01-17,45,211,2605,407544
2014-01-21,40,136,9065,1158115
2014-01-22,24,102,3511,686761
2014-01-23,33,173,87764,351167
2014-01-24,32,108,4697,188301
2014-01-27,47,79,13843,405744
2014-01-28,109,120,29606,120045
2014-01-29,45,114,60938,524888
2014-01-30,39,123,17357,6053042
2014-01-31,70,113,36044,121656
2014-02-03,75,125,31688,1116014
2014-02-04,85,220,440818,388204
2014-02-05,84,272,50670,491619
2014-02-06,84,136,136536,200457
2014-02-07,68,183,20659,836219
2014-02-10,58,158,62774,203155
2014-02-11,52,258,34678,445640
2014-02-12,63,289,45875,642740
2014-02-13,46,247,44055,2405717
2014-02-14,42,225,5991,553078
2014-02-18,54,308,12175,950210
2014-02-19,52,322,33813,869532
2014-02-20,74,449,51068,1589232
2014-02-21,68,250,26317,224171
2014-02-24,63,270,23059,232900
2014-02-25,43,312,2308,342094
2014-02-26,103,358,160977,747419
2014-02-27,45,286,818018,842388
2014-02-28,43,312,23122,399152
2014-03-03,68,295,9447,1119491
2014-03-04,98,429,111844,1881251
2014-03-05,57,537,97279,647038
2014-03-06,57,324,5536,654683
2014-03-07,57,379,171049,481498
2014-03-10,61,268,135373,1135266
2014-03-11,49,313,32884,591720
2014-03-12,49,295,135311,8549374
2014-03-13,76,267,8786,1232336
2014-03-14,45,232,84585,472395
2014-03-17,61,232,13570,283625
2014-03-18,91,222,41971,715907
2014-03-19,54,223,23633,1003929
2014-03-20,59,192,272348,1662733
2014-03-21,69,160,108139,242892
2014-03-24,54,156,8902,331595
2014-03-25,42,119,199221,202808
2014-03-26,30,148,8859,1380570
2014-03-27,84,118,39015,359144
2014-03-28,58,96,12236,699983
2014-03-31,55,99,224354,273161
2014-04-01,45,156,15826,1733503
2014-04-02,84,275,12040,727210
2014-04-03,45,293,35712,2048713
2014-04-04,63,127,4217,970805
2014-04-07,33,101,8655,71822
2014-04-08,26,94,12426,68289
2014-04-09,54,126,8523,1460836
2014-04-10,101,95,36633,49265
2014-04-11,27,87,10809,936659
2014-04-14,31,64,20293,27520
2014-04-15,57,86,79911,73373
2014-04-16,62,141,30918,291641
2014-04-17,120,155,34268,236912
2014-04-18,23,49,2619,23799
2014-04-21,30,48,4440,2172602
2014-04-22,23,77,18446,163558
2014-04-23,37,132,68021,199795
2014-04-24,57,114,61423,269013
2014-04-25,34,97,2177,220598
2014-04-28,33,95,4685,1237907
2014-04-29,84,80,34639,125607
2014-04-30,62,134,38667,593188
2014-05-01,53,172,11146,398734
2014-05-02,70,268,2214509,1433500
2014-05-05,93,248,11034,314113
2014-05-06,84,206,55847,1407513
2014-05-07,83,221,142919,515918
2014-05-08,117,169,36888,292182
2014-05-09,99,204,48095,1630700
2014-05-12,84,186,497212,209252
2014-05-13,108,270,355976,561337
2014-05-14,103,293,22138,608574
2014-05-15,96,194,46166,344516
2014-05-16,166,222,48631,1032043
2014-05-19,133,240,42268,166150
2014-05-20,95,180,10848,436571
2014-05-21,124,225,132121,9969027
2014-05-22,102,172,26133,155769
2014-05-23,91,177,41063,177102
2014-05-27,74,178,17181,196162
2014-05-28,58,226,16456,4941992
2014-05-29,74,277,30786,2793568
2014-05-30,69,238,4176,1916008
2014-06-02,71,213,34156,2027355
2014-06-03,62,285,14599,522357
2014-06-04,108,282,17257,766787
2014-06-05,64,189,24810,1183504
2014-06-06,74,255,61666,1985003
2014-06-09,64,230,31942,629538
2014-06-10,58,253,7425,3141411
2014-06-11,39,245,4837,2051873
2014-06-12,67,188,19053,370212
2014-06-13,55,186,23922,276638
2014-06-16,97,183,44406,1476640
2014-06-17,56,182,21523,195263
2014-06-18,59,209,24688,1509288
2014-06-19,25,164,9472,1028014
2014-06-20,53,143,105253,203966
2014-06-23,44,155,11355,172337
2014-06-24,67,133,22043,189542
2014-06-25,28,135,28380,359548
2014-06-26,45,129,61114,909913
2014-06-27,32,105,21460,446523
2014-06-30,52,109,54514,121734
2014-07-01,71,149,112278,885467
2014-07-02,93,268,13384,386757
2014-07-03,57,239,140207,3910796
2014-07-07,34,88,1065945,390415
2014-07-08,57,97,116696,90608
2014-07-09,94,88,47533,100108
2014-07-10,23,63,139159,44174
2014-07-11,31,82,40198,164725
2014-07-14,37,69,66318,53830
2014-07-15,25,109,101702,215282
2014-07-16,84,124,4273,160650
2014-07-17,107,124,44837,1736071
2014-07-18,39,70,21665,47577
2014-07-21,31,71,5087,158297
2014-07-22,84,88,64707,375205
2014-07-23,57,96,80706,128228
2014-07-24,51,112,17627,477416
2014-07-25,55,128,68548,504911
2014-07-28,50,98,23675,311303
2014-07-29,71,119,14920,439401
2014-07-30,48,137,123200,359312
2014-07-31,64,143,164661,540034
2014-08-01,85,160,46215,197492
2014-08-04,116,166,94254,273519
2014-08-05,154,284,84902,691085
2014-08-06,96,184,125504,151894
2014-08-07,65,165,48316,3530234
2014-08-08,75,152,39361,204801
2014-08-11,62,146,35566,507205
2014-08-12,56,201,61505,251972
2014-08-13,86,235,53014,1058737
2014-08-14,119,234,52958,785886
2014-08-15,99,211,104150,533461
2014-08-18,103,254,315901,500527
2014-08-19,99,292,45178,755194
2014-08-20,82,224,25086,206418
2014-08-21,96,213,37716,773860
2014-08-22,63,196,174482,186764
2014-08-25,111,201,12381,270320
2014-08-26,65,185,95070,118591
2014-08-27,72,263,35473,638675
2014-08-28,56,216,19415,207710
2014-08-29,72,165,24313,255780
2014-09-02,63,144,17130,136983
2014-09-03,88,280,16587,298978
2014-09-04,78,343,13108,391628
2014-09-05,50,189,12477,394566
2014-09-08,62,162,17766,1122740
2014-09-09,60,160,16605,369550
2014-09-10,50,203,9905,5136911
2014-09-11,53,150,15542,990757
2014-09-12,67,188,23520,281484
2014-09-15,69,154,48867,184390
2014-09-16,76,163,66036,1552334
2014-09-17,54,178,10104,1150644
2014-09-18,56,94,38416,95915
2014-09-19,93,133,52800,935945
2014-09-22,77,117,11078,468759
2014-09-23,108,89,83377,397972
2014-09-24,66,80,29398,81776
2014-09-25,95,85,24717,233761
2014-09-26,54,72,2860473,142965
2014-09-29,39,48,56712,77779
2014-09-30,75,88,103364,187650
2014-10-01,104,121,82731,790735
2014-10-02,76,172,20777,152556
2014-10-03,43,202,57066,245277
2014-10-06,64,58,10725,24999
2014-10-07,31,98,67365,132657
2014-10-08,49,82,70355,176484
2014-10-09,48,94,57143,185908
2014-10-10,55,84,27243,844112
2014-10-14,57,112,177135,1238850
2014-10-15,67,96,15664,688626
2014-10-16,47,107,7304,333003
2014-10-17,77,114,67843,84027
2014-10-20,68,61,51425,390131
2014-10-21,63,78,59672,79920
2014-10-22,61,88,11544,137706
2014-10-23,42,96,43863,190785
2014-10-24,49,102,516355,163453
2014-10-27,50,95,23206,179288
2014-10-28,33,115,9672,265972
2014-10-29,91,155,85086,423836
2014-10-30,31,174,9528,379368
2014-10-31,53,179,17187,603162
2014-11-03,59,257,55450,665253
2014-11-04,109,343,38073,472980
2014-11-05,47,336,15064,1446656
2014-11-06,67,256,51945,383040
2014-11-07,70,251,418098,312668
2014-11-10,107,237,80631,7138379
2014-11-12,178,528,175592,1566771
2014-11-13,101,230,23322,505464
2014-11-14,119,233,28755,296912
2014-11-17,120,215,12825,898922
2014-11-18,106,262,18276,9728142
2014-11-19,109,310,48483,884853
2014-11-20,119,231,21541,861142
2014-11-21,109,192,16372,301233
2014-11-24,122,206,22736,340263
2014-11-25,101,291,14766,2634831
2014-11-26,98,309,257500,3430357
2014-11-28,24,55,9392,157969
2014-12-01,135,247,16757,337584
2014-12-02,131,228,22703,208278
2014-12-03,98,316,33205,615653
2014-12-04,112,201,14856,751485
2014-12-05,89,238,28288,403903
2014-12-08,105,144,29000,170085
2014-12-09,93,205,42144,603644
2014-12-10,149,228,85447,1631662
2014-12-11,106,216,62458,253324
2014-12-12,129,202,37892,200167
2014-12-15,188,159,22975,261041
2014-12-16,127,189,75141,1361183
2014-12-17,95,214,280815,372447
2014-12-18,103,178,76529,6200736
2014-12-19,119,204,54279,3006577
2014-12-22,83,168,22878,549498
2014-12-23,74,222,150380,244190
2014-12-24,43,116,11739,375384
2014-12-29,65,169,124673,222057
2014-12-30,75,94,335782,66343
2014-12-31,43,89,3577,128905
2015-01-02,35,71,9110,28250
2015-01-05,89,288,20212,210438
2015-01-06,48,256,8077,267662
2015-01-07,66,141,82978,156160
2015-01-08,61,90,1507,123172
2015-01-09,38,114,880633,295405
2015-01-12,28,113,9722,160755
2015-01-13,26,87,2462,77557
2015-01-14,45,106,6085,125170
2015-01-15,39,122,36181,195109
2015-01-16,51,134,24025,456108
2015-01-20,56,184,25450,382789
2015-01-21,31,85,17354,5181277
2015-01-22,82,102,7716,122190
2015-01-23,34,92,9851,90789
2015-01-26,79,71,11219,119674
2015-01-27,58,85,38229,103102
2015-01-28,65,108,221415,1420392
2015-01-29,39,66,20568,75181
2015-01-30,69,112,3967,1165726
2015-02-02,85,103,39852,271384
2015-02-03,70,196,27164,661024
2015-02-04,81,266,343546,367979
2015-02-05,98,191,83012,279841
2015-02-06,73,176,17372,681139
2015-02-09,49,202,84328,746066
2015-02-10,74,193,25140,451605
2015-02-11,67,211,35967,1492987
2015-02-12,41,235,50957,1662720
2015-02-13,81,249,871834,308295
2015-02-17,52,277,39045,453340
2015-02-18,63,321,65286,2443039
2015-02-19,52,309,21240,613617
2015-02-20,73,280,18585,491560
2015-02-23,83,245,98597,431644
2015-02-24,71,286,96281,560534
2015-02-25,114,307,252981,2315574
2015-02-26,59,267,39588,283684
2015-02-27,85,281,85136,524963
2015-03-02,84,278,753007,479212
2015-03-03,88,383,11086,404922
2015-03-04,105,416,64182,1046286
2015-03-05,95,224,229290,246176
2015-03-06,84,292,80824,1338515
2015-03-09,89,267,20300,2823420
2015-03-10,124,255,45395,979101
2015-03-11,86,283,37220,2519182
2015-03-12,123,212,26558,2163642
2015-03-13,63,220,38486,489623
2015-03-16,114,265,17619,297071
2015-03-17,65,221,119868,1908170
2015-03-18,85,237,768193,518731
2015-03-19,70,184,7458,203949
2015-03-20,78,209,25408,1752587
2015-03-23,62,178,5563,356066
2015-03-24,79,227,11289,567910
2015-03-25,52,164,28383,482645
2015-03-26,44,114,33042,475968
2015-03-27,62,97,477638,1190058
2015-03-30,90,100,61753,654377
2015-03-31,76,98,22113,3759651
2015-04-01,64,181,5444,1448597
2015-04-02,72,223,22700,275096
2015-04-03,45,174,32987,217144
2015-04-06,46,76,5397,59403
2015-04-07,36,78,7312,46578
2015-04-08,66,189,38691,4118177
2015-04-09,79,89,788412,325158
2015-04-10,36,111,4243,3653922
2015-04-13,40,83,16234,456563
2015-04-14,42,102,32278,497405
2015-04-15,51,136,5251,622643
2015-04-16,49,118,7107,178458
2015-04-17,48,132,7389,130429
2015-04-20,65,80,13347,2877110
2015-04-21,41,81,4469,243465
2015-04-22,55,119,27557,264445
2015-04-23,40,121,8353,330321
2015-04-24,35,117,4754,250104
2015-04-27,31,108,7263,275146
2015-04-28,48,155,12715,168271
2015-04-29,54,178,34041,305355
2015-04-30,62,126,262340,684611
2015-05-01,83,147,29588,917516
2015-05-04,69,202,132816,675566
2015-05-05,66,275,5054,938813
2015-05-06,94,216,30213,708658
2015-05-07,75,189,301014,292435
2015-05-08,72,185,71188,187604
2015-05-11,88,225,74343,2888961
2015-05-12,103,247,93602,281061
2015-05-13,103,230,62918,1312693
2015-05-14,110,204,89651,1569424
2015-05-15,100,260,423581,695749
2015-05-18,80,269,585168,2212731
2015-05-19,73,307,12337,859928
2015-05-20,86,255,110520,1235819
2015-05-21,122,231,65340,2124768
2015-05-22,89,253,24036,4952176
2015-05-26,95,193,8525,762698
2015-05-27,155,180,25925,1365072
2015-05-28,86,215,18270,1833408
2015-05-29,106,183,6608,1954108
2015-06-01,111,170,17506,191557
2015-06-02,94,229,192287,311096
2015-06-03,77,307,28768,1119624
2015-06-04,86,201,14173,2281392
2015-06-05,62,202,62044,146317
2015-06-08,78,142,13634,288300
2015-06-09,80,165,321928,339702
2015-06-10,83,174,50400,2182381
2015-06-11,70,205,12527,501287
2015-06-12,74,181,16348,1136734
2015-06-15,65,160,11303,170234
2015-06-16,72,182,8527,873480
2015-06-17,62,235,26802,1291874
2015-06-18,67,153,9675,383012
2015-06-19,59,140,9591,600053
2015-06-22,68,123,18809,238629
2015-06-23,59,107,18651,1362304
2015-06-24,56,139,82507,331532
2015-06-25,51,93,30848,480719
2015-06-26,37,82,4162,1213447
2015-06-29,68,86,91990,253770
2015-06-30,82,72,30594,216549
2015-07-01,73,113,121894,74154
2015-07-02,92,188,150996,314426
2015-07-06,54,168,262099,594321
2015-07-07,55,71,18453,43480
2015-07-08,69,98,79058,70778
2015-07-09,53,68,22813,86253
2015-07-10,35,71,49381,63070
2015-07-13,36,79,4174,211476
2015-07-14,34,87,2150909,53637
2015-07-15,34,112,1713,1456697
2015-07-16,44,114,6182,858196
2015-07-17,68,132,3059,138138
2015-07-20,52,64,6868,88045
2015-07-21,40,76,29835,93220
2015-07-22,44,85,167647,217356
2015-07-23,50,74,16161,153471
2015-07-24,81,88,72588,164276
2015-07-27,64,100,32787,734606
2015-07-28,61,86,17491,1205013
2015-07-29,145,112,12790,237105
2015-07-30,60,96,21883,2137992
2015-07-31,51,114,196615,410726
2015-08-03,105,146,33388,341464
2015-08-04,79,249,34135,1080890
2015-08-05,146,304,70256,909248
2015-08-06,107,191,34267,658977
2015-08-07,135,205,99508,1081928
2015-08-10,136,153,39107,176395
2015-08-11,153,228,72535,366563
2015-08-12,152,223,108163,1640936
2015-08-13,153,155,35666,1734699
2015-08-14,130,171,25272,521070
2015-08-17,148,160,112253,960016
2015-08-18,133,261,728127,2302187
2015-08-19,128,278,34967,2474878
2015-08-20,177,201,752772,1811441
2015-08-21,141,86,65553,91781
2015-08-24,239,108,90833,520408
2015-08-25,215,87,181942,1167047
2015-08-26,214,117,86652,91981
2015-08-27,162,87,96835,99498
2015-08-28,134,102,365916,101521
2015-08-31,154,81,149062,431701
2015-09-01,107,136,443139,102234
2015-09-02,85,149,2197504,73145
2015-09-03,111,217,217417,171713
2015-09-04,94,116,9467,67959
2015-09-08,98,97,33380,82691
2015-09-09,87,94,310408,54721
2015-09-10,79,182,17785,137861
2015-09-11,85,157,57856,175488
2015-09-14,86,113,41389,83995
2015-09-15,76,116,232910,76754
2015-09-16,84,150,27692,216857
2015-09-17,61,178,69512,165797
2015-09-18,71,115,18711,108664
2015-09-21,65,92,4621,224811
2015-09-22,79,92,98451,89470
2015-09-23,58,111,8794,1943730
2015-09-24,59,108,23002,92036
2015-09-25,53,69,146328,2946984
2015-09-28,80,62,138303,111142
2015-09-29,89,60,31510,234713
2015-09-30,77,79,130088,601341
2015-10-01,88,76,92284,257089
2015-10-02,66,137,65228,153837
2015-10-05,133,137,84697,165544
2015-10-06,58,66,89946,69547
2015-10-07,60,116,2200773,330905
2015-10-08,47,82,78842,216390
2015-10-09,43,113,9725,185946
2015-10-13,88,127,65628,154282
2015-10-14,29,76,11880,75472
2015-10-15,51,62,6286,82450
2015-10-16,47,91,3050,61432
2015-10-19,48,131,3621,121337
2015-10-20,52,54,7510,614561
2015-10-21,42,77,11452,92896
2015-10-22,41,57,38974,68176
2015-10-23,66,100,28271,417647
2015-10-26,71,110,113020,163903
2015-10-27,31,149,9316,332331
2015-10-28,45,113,18935,420206
2015-10-29,102,126,26560,272401
2015-10-30,34,150,6355,768529
2015-11-02,67,132,6112,188479
2015-11-03,62,241,11571,433581
2015-11-04,69,318,15188,382304
2015-11-05,84,199,23098,877941
2015-11-06,84,189,16013,282632
2015-11-09,77,173,55024,450684
2015-11-10,98,198,73995,1987898
2015-11-12,202,365,120280,3412506
2015-11-13,136,159,56393,2201367
2015-11-16,127,128,58516,162993
2015-11-17,96,186,59136,1311639
2015-11-18,159,237,78117,1445684
2015-11-19,113,218,69338,499919
2015-11-20,102,208,38799,1767437
2015-11-23,118,183,78800,467130
2015-11-24,138,237,57963,362353
2015-11-25,93,229,43196,2679502
2015-11-27,29,57,101782,202903
2015-11-30,89,177,9085,168854
2015-12-01,102,123,8357,151779
2015-12-02,81,262,16923,759622
2015-12-03,96,263,64224,237036
